timestamp,open,high,low,close,volume,low,on_balance_volume,volume_sma_50,bb_width,price_volatility,macd_signal,volume_volatility,price_range,lower_shadow,body_size,volume,lag_volume_2,lag_volume_3,macd_histogram,lag_volume_1,lag_volume_7,lag_volume_9,lag_volume_6,lag_volume_4,lag_volume_10
1574294400,8097.84,8132.71,7520.18,7634.12,195.157049,7520.18,-433.23826600000007,125.06301068,1937.0501480006715,366.6827682161663,-55.23111482644895,44.47976837618489,612.5299999999997,113.9399999999996,463.72000000000025,195.157049,83.997387,71.17284,-139.9247453428215,58.436428,70.182731,87.183872,94.894971,95.148871,74.459175
1574380800,7628.15,7721.84,6798.5,7282.49,205.231104,6798.5,-638.46937,128.35453784,2265.727387374507,468.90540118687676,-97.43871035720427,55.42673833970469,923.3400000000001,483.9899999999998,345.65999999999985,205.231104,58.436428,83.997387,-168.83012339121353,195.157049,94.894971,161.907523,68.057582,71.17284,87.183872
1574467200,7277.26,7343.76,7087.9,7314.92,30.163185,7087.9,-608.306185,128.17014434,2491.6405051324737,502.0095308313966,-141.22562003544448,57.44880629063382,255.86000000000058,189.36000000000058,37.659999999999854,30.163185,195.157049,58.436428,-175.14742398258073,205.231104,68.057582,70.182731,95.148871,83.997387,161.907523
1574553600,7321.06,7334.4,6890.0,6905.31,143.180018,6890.0,-751.486203,130.5254333,2762.1043418676627,578.7956199836219,-189.87098340240226,58.260146295353906,444.39999999999964,15.3100000000004,415.75,143.180018,205.231104,195.157049,-194.581262622897,30.163185,95.148871,94.894971,71.17284,58.436428,70.182731
1574640000,6901.05,7369.92,6524.64,7121.63,179.918842,6524.64,-571.567361,132.61529764,2866.155501104131,588.5543218627624,-235.14877261310627,62.72831064448709,845.2799999999997,376.40999999999985,220.57999999999993,179.918842,30.163185,205.231104,-181.11101473617148,143.180018,71.17284,68.057582,83.997387,195.157049,94.894971
1574726400,7114.36,7335.85,7031.09,7151.05,115.245337,7031.09,-456.322024,133.34278455999998,2874.357468338567,556.6672321244655,-274.9385129606373,60.71037648189484,304.7600000000002,83.26999999999953,36.69000000000051,115.245337,143.180018,30.163185,-159.1588614844248,179.918842,83.997387,95.148871,58.436428,205.231104,68.057582
1574812800,7155.73,7648.1,6850.74,7515.75,102.011077,6850.74,-354.310947,134.60041736,2774.074754835341,463.4633803453229,-302.7898994891774,60.46462204263399,797.3600000000006,304.9899999999998,360.02000000000044,102.011077,179.918842,143.180018,-111.40549016984471,115.245337,58.436428,71.17284,195.157049,30.163185,95.148871
1574899200,7506.5,7643.22,7365.12,7424.67,88.485575,7365.12,-442.796522,134.4387606,2767.99536039998,402.9355338967623,-322.4531858060975,59.19501908457912,278.10000000000036,59.55000000000018,81.82999999999993,88.485575,115.245337,179.918842,-78.65311366999754,102.011077,195.157049,83.997387,205.231104,143.180018,71.17284
1574985600,7412.07,7855.0,7404.12,7737.13,91.680678,7404.12,-351.115844,135.61669554,2686.4161264829017,344.2508805524151,-330.25762262502883,58.721129245234216,450.8800000000001,7.949999999999818,325.0600000000004,91.680678,102.011077,115.245337,-31.217737242728276,88.485575,205.231104,58.436428,30.163185,179.918842,83.997387
1575072000,7737.98,7800.0,7414.0,7548.08,114.531438,7414.0,-465.64728199999996,135.10761016,2527.2678708426865,257.40650489277283,-332.46943071988255,54.6219544379492,386.0,134.07999999999993,189.89999999999964,114.531438,88.485575,102.011077,-8.847230104702135,91.680678,30.163185,195.157049,143.180018,115.245337,58.436428
1575158400,7540.08,7542.65,7236.66,7396.18,77.402772,7236.66,-543.0500539999999,136.00585288,2449.7892577470166,240.02346429047716,-332.71499867297837,50.74598337348665,305.9899999999998,159.52000000000044,143.89999999999964,77.402772,91.680678,88.485575,-0.9822716103416269,114.531438,143.180018,205.231104,179.918842,102.011077,195.157049
1575244800,7405.58,7419.16,7162.23,7296.97,107.114703,7162.23,-650.1647569999999,137.04755268,2321.589539694064,239.68327811927549,-332.53315604368396,39.569975823224354,256.9300000000003,134.7400000000007,108.60999999999967,107.114703,114.531438,91.680678,0.7273703974884143,77.402772,179.918842,30.163185,115.245337,88.485575,205.231104
1575331200,7296.96,7399.97,7239.55,7281.25,58.636189,7239.55,-708.8009459999998,136.82130844000002,2156.3438396996407,240.32861159485998,-331.5845024808736,34.256461960668,160.42000000000007,41.69999999999982,15.710000000000036,58.636189,77.402772,114.531438,3.794613751716895,107.114703,115.245337,143.180018,102.011077,91.680678,30.163185
1575417600,7284.86,7751.07,7082.46,7195.68,118.667835,7082.46,-827.4687809999998,137.20054012,2010.0301639255567,195.65798762410165,-330.80944291941205,32.264254580126305,668.6099999999997,113.22000000000025,89.17999999999938,118.667835,107.114703,77.402772,3.1002379193528213,58.636189,102.011077,179.918842,88.485575,114.531438,143.180018
1575504000,7180.59,7480.67,7153.94,7381.97,113.534324,7153.94,-713.9344569999998,137.96145594,1857.8675895666474,175.70879792366625,-326.466598954223,19.542549851840327,326.7300000000005,26.650000000000546,201.3800000000001,113.534324,58.636189,107.114703,17.371374397220563,118.667835,88.485575,115.245337,91.680678,77.402772,179.918842
1575590400,7376.79,7597.04,7303.9,7529.99,76.723168,7303.9,-637.2112889999999,137.62167552,1646.2663423881595,157.7006274242495,-317.0161550468902,19.721466955888836,293.1400000000003,72.89000000000033,153.19999999999982,76.723168,118.667835,58.636189,37.80177308149638,113.534324,91.680678,102.011077,114.531438,107.114703,115.245337
1575676800,7542.59,7611.36,7472.23,7491.51,36.009011,7472.23,-673.2202999999998,136.76908776,1363.968526915829,156.43040163813626,-304.7494032971901,26.831943149916796,139.1300000000001,19.280000000000655,51.07999999999993,36.009011,113.534324,118.667835,49.06700435311285,76.723168,114.531438,88.485575,77.402772,58.636189,102.011077
1575763200,7485.51,7562.68,7378.86,7509.15,32.269798,7378.86,-640.9505019999998,135.88507461999998,1192.77085996391,158.47776860914996,-290.38505208102265,32.14636114124098,183.82000000000062,106.65000000000055,23.639999999999418,32.269798,76.723168,113.534324,57.45740238619214,36.009011,77.402772,91.680678,107.114703,118.667835,88.485575
1575849600,7511.64,7645.75,7276.66,7345.27,68.682337,7276.66,-709.6328389999998,134.62656378,1004.2190818636373,119.65412229979908,-277.4056399519951,32.25156068174809,369.09000000000015,68.61000000000058,166.3699999999999,68.682337,36.009011,76.723168,51.91764672449801,32.269798,107.114703,114.531438,58.636189,113.534324,91.680678
1575936000,7337.84,7405.29,7164.42,7227.39,59.576235,7164.42,-769.2090739999998,133.43076688000002,779.334990411764,117.80407172741333,-267.2189833610046,30.410938010776302,240.8699999999999,62.970000000000255,110.44999999999982,59.576235,32.269798,36.009011,40.746625239070454,68.682337,58.636189,77.402772,118.667835,76.723168,114.531438
1576022400,7230.5,7271.71,7139.23,7208.17,23.33556,7139.23,-792.5446339999997,131.03794,747.7335707435832,127.01286944856244,-259.013598880712,34.44734997138676,132.48000000000047,68.94000000000051,22.329999999999927,23.33556,68.682337,32.269798,32.821537196287466,59.576235,118.667835,107.114703,113.534324,36.009011,77.402772
1576108800,7210.16,7292.67,7087.23,7200.81,43.880735,7087.23,-836.4253689999997,126.43717967999999,756.8343898273706,134.61191002698507,-252.00689223216264,32.51581664102303,205.4400000000005,113.58000000000084,9.349999999999454,43.880735,59.576235,68.682337,28.026826099006172,23.33556,113.534324,58.636189,76.723168,32.269798,107.114703
1576195200,7196.03,7302.72,7195.48,7253.02,24.308115,7195.48,-812.1172539999997,122.41737586,760.5189000759528,136.20038352043332,-244.71271605928212,34.77660778311936,107.24000000000069,0.5500000000001819,56.99000000000069,24.308115,23.33556,59.576235,29.176704279115597,43.880735,76.723168,118.667835,36.009011,68.682337,58.636189
1576281600,7254.49,7269.11,7013.56,7068.94,49.742195,7013.56,-861.8594489999997,115.76550346,693.6155933991267,155.11573054408217,-239.9951849581024,27.951172487789,255.54999999999927,55.3799999999992,185.55000000000018,49.742195,43.880735,23.33556,18.87012419133896,24.308115,36.009011,113.534324,32.269798,59.576235,118.667835
1576368000,7066.69,7196.62,7011.08,7121.19,32.087207,7011.08,-829.7722419999997,103.40342348,693.7346070167878,165.42151325898047,-235.76040137547315,18.587367955187176,185.53999999999996,55.60999999999967,54.5,32.087207,24.308115,43.880735,16.93913417728126,49.742195,32.269798,76.723168,68.682337,23.33556,113.534324
1576454400,7123.79,7152.66,6850.0,6893.47,80.234618,6850.0,-910.0068599999996,96.41663612,786.2197448792558,186.3274587505736,-235.1410137751782,19.28060573468246,302.65999999999985,43.470000000000255,230.3199999999997,80.234618,49.742195,24.308115,2.477550383249792,32.087207,68.682337,36.009011,59.576235,43.880735,76.723168
1576540800,6891.13,6937.54,6564.89,6619.91,104.834435,6564.89,-1014.8412949999996,91.64938818,990.9159335420336,245.76707657636183,-240.64315609222118,26.603199156149536,372.64999999999964,55.01999999999953,271.22000000000025,104.834435,32.087207,49.742195,-22.008569140751064,80.234618,59.576235,32.269798,23.33556,24.308115,36.009011
1576627200,6626.58,7411.91,6438.08,7270.83,156.116394,6438.08,-858.7249009999996,89.15192803999999,982.373553430727,216.29036245032134,-238.7719454264842,41.24815650783051,973.8299999999999,188.5,644.25,156.116394,80.234618,32.087207,7.484842628280489,104.834435,23.33556,68.682337,43.880735,49.742195,32.269798
1576713600,7285.03,7366.95,7048.75,7147.99,76.642129,7048.75,-935.3670299999995,86.77362636,887.6937915176968,202.08186442353355,-233.7908762553286,41.41900130789522,318.1999999999998,99.23999999999978,137.03999999999996,76.642129,104.834435,80.234618,19.92427661079614,156.116394,43.880735,59.576235,24.308115,32.087207,68.682337
1576800000,7156.13,7214.26,7082.3,7181.29,29.912234,7082.3,-905.4547959999995,83.74029211999999,843.274003533792,199.3904903449573,-226.0580655689206,42.89267828033058,131.96000000000004,73.82999999999993,25.159999999999854,29.912234,156.116394,104.834435,30.931242653943286,76.642129,24.308115,23.33556,49.742195,80.234618,59.576235
1576886400,7188.86,7190.69,7118.0,7137.74,17.305598,7118.0,-922.7603939999996,82.14237231999999,832.2667217311864,196.22899103117672,-217.18480187775123,43.53589854082339,72.6899999999996,19.73999999999978,51.11999999999989,17.305598,76.642129,156.116394,35.49305468050835,29.912234,49.742195,43.880735,32.087207,104.834435,23.33556
1576972800,7137.36,7512.47,7127.42,7504.57,69.748961,7127.42,-853.0114329999996,82.21582576,868.7421577237037,235.04301839120183,-201.71921568778163,43.13896298701953,385.0500000000002,9.9399999999996,367.21000000000004,69.748961,29.912234,76.642129,61.86234464251703,17.305598,32.087207,24.308115,80.234618,156.116394,43.880735
1577059200,7510.48,7689.98,7271.82,7321.46,139.129644,7271.82,-992.1410769999995,84.30822118,871.53788149703,240.2879672138831,-185.391818521497,46.521142569574366,418.15999999999985,49.64000000000033,189.01999999999953,139.129644,17.305598,29.912234,65.30958856601768,69.748961,80.234618,49.742195,104.834435,76.642129,24.308115
1577145600,7312.63,7430.89,7166.3,7276.31,68.082751,7166.3,-1060.2238279999995,84.61401144,871.8075345203415,243.66992534073196,-169.6774363532132,45.74458098893524,264.59000000000015,110.01000000000022,36.31999999999971,68.082751,69.748961,17.305598,62.85752859681551,139.129644,104.834435,32.087207,156.116394,29.912234,49.742195
1577232000,7262.39,7272.13,7131.55,7200.1,31.498899,7131.55,-1091.7227269999994,84.14652704,861.0189290639537,244.00158137238478,-155.9993878214791,45.809676947584606,140.57999999999993,68.55000000000018,62.289999999999964,31.498899,139.129644,69.748961,54.71219407379249,68.082751,156.116394,80.234618,76.642129,17.305598,32.087207
1577318400,7205.02,7432.08,7164.33,7208.33,38.359558,7164.33,-1053.3631689999993,84.21879246,811.8782168333782,226.1101757526429,-143.82790587918407,47.4029621993073,267.75,40.69000000000051,3.3099999999994907,38.359558,68.082751,139.129644,48.685927731347874,31.498899,76.642129,104.834435,29.912234,69.748961,80.234618
1577404800,7208.33,7273.96,7100.0,7249.98,56.297457,7100.0,-997.0657119999993,83.99031592,768.7949404949632,106.9756652494268,-132.2468142630155,46.27112875141297,173.96000000000004,108.32999999999993,41.649999999999636,56.297457,31.498899,68.082751,46.32436643587653,38.359558,29.912234,156.116394,17.305598,139.129644,104.834435
1577491200,7253.94,7361.77,7250.22,7308.62,31.311032,7250.22,-965.7546799999993,81.76175768,719.6468277061304,108.45599460406697,-120.40637434525233,35.54390093628915,111.55000000000018,3.719999999999345,54.68000000000029,31.311032,38.359558,31.498899,47.361759647498545,56.297457,17.305598,76.642129,69.748961,68.082751,156.116394
1577577600,7312.34,7526.48,7294.84,7391.07,25.926259,7294.84,-939.8284209999994,81.27569281999999,729.2169281143633,109.38266407942737,-107.43485075304918,35.860966180796595,231.63999999999942,17.5,78.72999999999956,25.926259,56.297457,38.359558,51.88609434816928,31.311032,69.748961,29.912234,139.129644,31.498899,76.642129
1577664000,7357.28,7396.65,7227.31,7244.3,75.239284,7227.31,-1015.0677049999994,81.0731024,730.1119772805741,104.91987618072892,-96.53007757232535,35.79801698317265,169.33999999999924,16.98999999999978,112.97999999999956,75.239284,31.311032,56.297457,43.619092709011966,25.926259,139.129644,17.305598,68.082751,38.359558,29.912234
1577750400,7240.76,7300.0,7146.0,7197.33,50.669991,7146.0,-1065.7376959999995,80.59731871999999,729.9542253104282,97.07309480204138,-88.02139468572192,33.33449549970334,154.0,51.32999999999993,43.43000000000029,50.669991,25.926259,31.311032,34.03473153774745,75.239284,68.082751,69.748961,31.498899,56.297457,17.305598
1577836800,7180.46,7245.54,7175.62,7195.65,31.403883,7175.62,-1097.1415789999994,79.48171894000001,729.9036486667064,65.19632355859798,-81.28673968355704,34.10932688054214,69.92000000000007,4.8400000000001455,15.1899999999996,31.403883,75.239284,25.926259,26.93862000317202,50.669991,31.498899,139.129644,38.359558,31.311032,69.748961
1577923200,7191.39,7210.05,6934.29,6961.8,67.004407,6934.29,-1164.1459859999993,77.58365662,754.6542816863221,110.54043407530821,-79.56136594153841,18.218114960166194,275.7600000000002,27.51000000000022,229.59000000000015,67.004407,50.669991,75.239284,6.901494966949855,31.403883,38.359558,68.082751,56.297457,25.926259,139.129644
1578009600,6958.14,7404.24,6877.78,7345.65,102.621386,6877.78,-1061.5245999999993,78.23242972,762.4364493938738,116.25859662838684,-74.76275149775961,24.669012980629933,526.46,80.36000000000058,387.5099999999993,102.621386,31.403883,50.669991,19.19445777261285,67.004407,56.297457,31.498899,31.311032,75.239284,68.082751
1578096000,7344.55,7403.98,7282.25,7349.45,32.271372,7282.25,-1029.2532279999994,76.97995774,772.6377110706835,121.42842874166061,-68.05843766755255,24.602166552595065,121.72999999999956,62.30000000000018,4.899999999999636,32.271372,67.004407,31.403883,26.817255318031258,102.621386,31.311032,38.359558,25.926259,50.669991,31.498899
1578182400,7363.88,7489.84,7332.96,7364.19,67.247638,7332.96,-962.0055899999993,76.96375886,728.6868964493351,126.08116787742382,-60.1209041457421,24.634596538574744,156.8800000000001,30.920000000000073,0.3099999999994907,67.247638,102.621386,67.004407,31.750134084592688,32.271372,25.926259,56.297457,75.239284,31.403883,38.359558
1578268800,7359.4,7796.86,7352.92,7777.53,142.311675,7352.92,-819.6939149999993,77.90701494,652.3852897726065,206.05442859432765,-45.096643712890625,37.29123311974658,443.9399999999996,6.479999999999563,418.1300000000001,142.311675,32.271372,102.621386,60.09704172739447,67.247638,75.239284,31.311032,50.669991,67.004407,56.297457
1578355200,7785.53,8198.98,7735.68,8174.34,242.896066,7735.68,-576.7978489999992,81.34147946,1030.5898678861413,341.2555693139365,-19.98608327807132,66.30424882791675,463.2999999999993,49.849999999999454,388.8100000000004,242.896066,67.247638,32.271372,100.44224173391366,142.311675,50.669991,25.926259,31.403883,102.621386,31.311032
1578441600,8174.37,8456.12,7890.0,8051.97,186.162188,7890.0,-762.9600369999993,83.38477548,1201.454547114974,398.50155046262,8.223655942957988,70.03209546416583,566.1200000000008,161.97000000000025,122.39999999999964,186.162188,142.311675,67.247638,112.83895687929679,242.896066,31.403883,75.239284,67.004407,32.271372,25.926259
1578528000,8036.44,8036.44,7753.44,7824.32,116.171338,7753.44,-879.1313749999993,84.53947368000001,1252.059740257957,404.7736013309727,33.247073104846145,69.63325127814922,283.0,70.88000000000011,212.1199999999999,116.171338,242.896066,142.311675,100.09366864413181,186.162188,67.004407,50.669991,102.621386,67.247638,75.239284
1578614400,7813.16,8195.0,7684.66,8195.0,189.003029,7684.66,-690.1283459999993,84.41639328000001,1409.7367725792574,436.92399827277427,60.798631511844015,71.6017050028611,510.34000000000015,128.5,381.84000000000015,189.003029,186.162188,242.896066,110.20623362497844,116.171338,102.621386,31.403883,32.271372,142.311675,50.669991
1578700800,8195.0,8290.0,8010.01,8026.42,79.694317,8010.01,-769.8226629999992,81.90565754,1498.9805392873423,425.25549084050687,85.66277537744938,66.58708160918289,279.9899999999998,16.409999999999854,168.57999999999993,79.694317,116.171338,186.162188,99.45657546024611,189.003029,32.271372,67.004407,67.247638,242.896066,31.403883
1578787200,8010.01,8192.05,7968.79,8185.42,46.703006,7968.79,-723.1196569999993,82.23645396,1615.1628142483296,357.65504692060193,109.88014807151295,68.74293537860463,223.2599999999993,41.220000000000255,175.40999999999985,46.703006,189.003029,116.171338,96.86949077455928,79.694317,67.247638,102.621386,142.311675,186.162188,67.004407
1578873600,8186.81,8186.81,8059.34,8102.27,71.026524,8059.34,-794.1461809999993,80.79338408,1675.3018611820535,322.2157491995421,130.84576080872378,70.36333893063454,127.47000000000025,42.93000000000029,84.53999999999996,71.026524,79.694317,189.003029,83.86245094766943,46.703006,142.311675,32.271372,242.896066,116.171338,102.621386
1578960000,8110.96,8891.18,8110.96,8847.12,351.521336,8110.96,-442.62484499999925,84.22543395999999,1989.2501612141605,378.4158609490061,160.25788228952712,95.432118504508,780.2200000000003,0.0,736.1600000000008,351.521336,46.703006,79.694317,117.64848592189577,71.026524,242.896066,67.247638,186.162188,189.003029,32.271372
1579046400,8808.88,8911.21,8579.47,8817.79,146.624295,8579.47,-589.2491399999992,84.85301312000001,2198.1994916950644,362.4813755767314,192.5891080050202,91.0520488846834,331.7399999999998,229.40999999999985,8.910000000001673,146.624295,71.026524,46.703006,129.32490286081372,351.521336,186.162188,142.311675,116.171338,79.694317,67.247638
1579132800,8836.69,8857.99,8595.65,8730.0,95.196653,8595.65,-684.4457929999992,84.71672464000001,2320.9147838811105,364.2066935820912,223.21567449106334,93.1045546301351,262.34000000000015,134.35000000000036,106.69000000000051,95.196653,351.521336,71.026524,122.50626594329441,146.624295,116.171338,242.896066,189.003029,46.703006,142.311675
1579219200,8729.99,9022.5,8673.1,8915.59,77.322512,8673.1,-607.1232809999992,84.49346338,2471.923907923582,409.43826486215545,253.62016672341306,89.91034255425907,349.39999999999964,56.88999999999942,185.60000000000036,77.322512,146.624295,351.521336,121.61796892870152,95.196653,189.003029,186.162188,79.694317,71.026524,242.896066
1579305600,8905.0,8988.76,8805.36,8917.29,51.104627,8805.36,-556.0186539999992,83.68194236,2589.326026587243,425.95933425621655,281.7406602757945,91.65528764907806,183.39999999999964,99.63999999999942,12.290000000000873,51.104627,95.196653,146.624295,112.48197420900959,77.322512,79.694317,116.171338,46.703006,351.521336,186.162188
1579392000,8913.69,9200.0,8493.57,8718.51,217.436897,8493.57,-773.4555509999991,85.74005154000001,2581.344506516336,368.5841242270497,303.14219430721414,96.35958362657061,706.4300000000003,224.9400000000005,195.1800000000003,217.436897,77.322512,95.196653,85.60613612536463,51.104627,46.703006,189.003029,71.026524,146.624295,116.171338
1579478400,8725.94,8741.97,8530.0,8644.33,44.186513,8530.0,-817.6420639999991,85.07572635999999,2509.427894090173,347.91104205273666,317.33618507093837,97.80613536037842,211.96999999999935,114.32999999999993,81.61000000000058,44.186513,51.104627,77.322512,56.77596305473031,217.436897,71.026524,79.694317,351.521336,95.196653,189.003029
1579564800,8650.15,8778.28,8503.31,8754.88,69.588088,8503.31,-748.0539759999991,84.32519406000002,2418.3273822784686,287.7471612756948,327.308885168141,98.29783880587561,274.97000000000116,146.84000000000015,104.72999999999956,69.588088,217.436897,51.104627,39.89080038871674,44.186513,351.521336,46.703006,146.624295,77.322512,79.694317
1579651200,8737.02,8819.92,8605.64,8670.36,37.871172,8605.64,-785.9251479999991,83.90989372,2159.4543102230637,234.1249264435988,332.0186014571138,99.0372235678472,214.28000000000065,64.72000000000116,66.65999999999985,37.871172,44.186513,217.436897,18.838865155856013,69.588088,146.624295,71.026524,95.196653,51.104627,46.703006
1579737600,8671.0,8671.0,8305.5,8414.87,64.560013,8305.5,-850.4851609999992,82.82773728000001,1977.9148507189711,149.1421044358492,328.3500451587905,99.38536200642599,365.5,109.3700000000008,256.1299999999992,64.560013,69.588088,44.186513,-14.6742251932709,37.871172,95.196653,351.521336,77.322512,217.436897,71.026524
1579824000,8411.45,8524.11,8241.5,8451.96,82.696069,8241.5,-767.7890919999992,82.21097218000001,1753.5149610863264,169.47531913394943,319.46579272469324,54.835646309370304,282.6100000000006,169.95000000000073,40.5099999999984,82.696069,37.871172,69.588088,-35.537009736346306,64.560013,77.322512,146.624295,51.104627,44.186513,351.521336
1579910400,8440.25,8442.68,8277.21,8344.78,75.48201,8277.21,-843.2711019999992,82.18614901999999,1472.3238739739209,197.70792475826764,305.34015137588773,50.95752386804957,165.47000000000116,67.57000000000153,95.46999999999935,75.48201,64.560013,37.871172,-56.50256539516755,82.696069,51.104627,95.196653,217.436897,69.588088,146.624295
1579996800,8340.11,8612.12,8301.86,8612.12,57.451045,8301.86,-785.8200569999992,82.61498970000001,1345.4809784709878,196.3319996813752,292.2388754335315,51.231132008585455,310.2600000000002,38.25,272.0100000000002,57.451045,82.696069,64.560013,-52.40510376938431,75.48201,217.436897,77.322512,44.186513,37.871172,95.196653
1580083200,8613.88,9002.45,8584.04,8914.11,103.998546,8584.04,-681.8215109999992,84.04956466,1371.0567838046372,196.10534019868794,284.618186626533,51.89545142346294,418.40999999999985,29.839999999998327,300.2300000000014,103.998546,75.48201,82.696069,-30.482755227975417,57.451045,44.186513,51.104627,69.588088,64.560013,77.322512
1580169600,8921.17,9402.37,8892.43,9380.14,143.799437,8892.43,-538.0220739999992,85.55190665999999,1507.7333772059656,296.5749396845382,287.61827693885294,54.29684471971185,509.9400000000005,28.73999999999978,458.96999999999935,143.799437,57.451045,75.48201,12.000361249274135,103.998546,69.588088,217.436897,37.871172,82.696069,51.104627
1580256000,9376.62,9445.67,9239.08,9300.85,140.356186,9239.08,-678.3782599999992,87.16750567999999,1467.8758298539133,354.23115058453436,295.19747833809765,36.8021628821883,206.59000000000015,61.77000000000044,75.77000000000044,140.356186,103.998546,57.451045,30.316805596967015,143.799437,37.871172,44.186513,64.560013,75.48201,217.436897
1580342400,9300.42,9579.29,9205.0,9526.47,131.547022,9205.0,-546.8312379999992,89.33173492,1599.6509282056804,427.5623867720601,308.1761258537246,37.19564682531672,374.2900000000009,95.42000000000007,226.04999999999927,131.547022,143.799437,103.998546,51.91459006249153,140.356186,64.560013,69.588088,82.696069,57.451045,44.186513
1580428800,9513.19,9534.33,9213.32,9352.98,76.298925,9213.32,-623.1301629999991,89.98009872,1559.1741189069571,455.6973973348719,320.3884516620016,36.830468483915205,321.0100000000002,139.65999999999985,160.21000000000095,76.298925,140.356186,143.799437,48.849303233095554,131.547022,82.696069,37.871172,75.48201,103.998546,69.588088
1580515200,9363.96,9462.65,9301.63,9388.81,61.245697,9301.63,-561.8844659999992,90.71885035999999,1544.1124480063672,472.35001453606435,331.32166203914136,33.66068910305393,161.02000000000044,62.32999999999993,24.850000000000364,61.245697,131.547022,140.356186,43.73284150855028,76.298925,75.48201,64.560013,57.451045,143.799437,37.871172
1580601600,9384.73,9487.85,9157.15,9332.83,73.733713,9157.15,-635.6181789999991,91.19868072000001,1437.4289150152408,440.90969529548005,339.2317581036492,32.89322455546513,330.7000000000007,175.6800000000003,51.899999999999636,73.733713,76.298925,131.547022,31.640384258026074,61.245697,57.451045,82.696069,103.998546,140.356186,64.560013
1580688000,9324.9,9600.0,9241.58,9299.8,103.261331,9241.58,-738.8795099999992,92.62216319999999,1479.3433490799725,389.39612052081804,343.53222448606954,32.70439431379379,358.4200000000001,58.219999999999345,25.100000000000364,103.261331,61.245697,76.298925,17.201865529679196,73.733713,103.998546,75.48201,143.799437,131.547022,82.696069
