timestamp,open,close,high,low,volume
1569225600,9930.13,9930.13,9930.13,9930.13,0.001
1569229200,NaN,NaN,NaN,NaN,0.0
1569232800,NaN,NaN,NaN,NaN,0.0
1569236400,NaN,NaN,NaN,NaN,0.0
1569240000,NaN,NaN,NaN,NaN,0.0
1569243600,NaN,NaN,NaN,NaN,0.0
1569247200,NaN,NaN,NaN,NaN,0.0
1569250800,NaN,NaN,NaN,NaN,0.0
1569254400,NaN,NaN,NaN,NaN,0.0
1569258000,NaN,NaN,NaN,NaN,0.0
1569261600,NaN,NaN,NaN,NaN,0.0
1569265200,NaN,NaN,NaN,NaN,0.0
1569268800,NaN,NaN,NaN,NaN,0.0
1569272400,NaN,NaN,NaN,NaN,0.0
1569276000,NaN,NaN,NaN,NaN,0.0
1569279600,NaN,NaN,NaN,NaN,0.0
1569283200,NaN,NaN,NaN,NaN,0.0
1569286800,NaN,NaN,NaN,NaN,0.0
1569290400,NaN,NaN,NaN,NaN,0.0
1569294000,NaN,NaN,NaN,NaN,0.0
1569297600,NaN,NaN,NaN,NaN,0.0
1569301200,NaN,NaN,NaN,NaN,0.0
1569304800,NaN,NaN,NaN,NaN,0.0
1569308400,NaN,NaN,NaN,NaN,0.0
1569312000,NaN,NaN,NaN,NaN,0.0
1569315600,NaN,NaN,NaN,NaN,0.0
1569319200,NaN,NaN,NaN,NaN,0.0
1569322800,NaN,NaN,NaN,NaN,0.0
1569326400,NaN,NaN,NaN,NaN,0.0
1569330000,9637.93,9637.63,9665.05,9596.04,0.620441
1569333600,9620.35,9535.03,9632.82,9516.22,4.079925
1569337200,9524.66,9521.38,9565.79,9421.25,3.2800000000000002
1569340800,9521.68,9504.38,9586.46,9493.3,3.10303
1569344400,9501.81,9469.46,9508.38,9452.11,3.68785
1569348000,9480.85,8629.01,9480.95,8602.89,13.191854000000001
1569351600,8610.18,8412.29,8792.85,7996.45,117.590382
1569355200,8404.31,8593.26,8677.85,8269.51,39.084312
1569358800,8580.26,8656.51,8760.17,8518.46,10.064245
1569362400,8669.64,8687.7,8718.19,8631.97,3.4172160000000003
1569366000,8685.85,8519.67,8767.85,8477.77,4.231544
