timestamp,open,close,high,low,volume
1683331200,29538.859375,28904.623046875,29820.126953125,28468.966796875,15913866714
1683417600,28901.623046875,28454.978515625,29157.517578125,28441.3671875,11301355486
1683504000,28450.45703125,27694.2734375,28663.271484375,27310.134765625,19122903752
1683590400,27695.068359375,27658.775390625,27821.400390625,27375.6015625,14128593256
1683676800,27654.63671875,27621.755859375,28322.6875,26883.669921875,20656025026
1683763200,27621.0859375,27000.7890625,27621.94140625,26781.826171875,16724343943
1683849600,26987.662109375,26804.990234375,27055.646484375,25878.4296875,19313599897
1683936000,26807.76953125,26784.078125,27030.482421875,26710.873046875,9999171605
1684022400,26788.974609375,26930.638671875,27150.9765625,26661.35546875,10014858959
1684108800,26931.384765625,27192.693359375,27646.34765625,26766.09765625,14413231792
1684195200,27171.513671875,27036.650390625,27299.3046875,26878.947265625,12732238816
1684281600,27035.470703125,27398.802734375,27465.927734375,26600.14453125,15140006925
1684368000,27401.650390625,26832.208984375,27466.52734375,26415.1015625,15222938600
1684454400,26826.75390625,26890.12890625,27128.619140625,26700.2109375,11258983301
1684540800,26888.841796875,27129.5859375,27155.158203125,26843.27734375,7044911360
1684627200,27118.423828125,26753.826171875,27265.91796875,26706.921875,8647416921
1684713600,26749.892578125,26851.27734375,27045.734375,26549.734375,11056770492
1684800000,26855.9609375,27225.7265625,27434.68359375,26816.1796875,13697203143
1684886400,27224.603515625,26334.818359375,27224.603515625,26106.576171875,16299104428
1684972800,26329.4609375,26476.20703125,26591.51953125,25890.59375,13851122697
1685059200,26474.181640625,26719.291015625,26916.669921875,26343.94921875,12711619225
1685145600,26720.181640625,26868.353515625,26888.8828125,26621.140625,7892015141
1685232000,26871.158203125,28085.646484375,28193.44921875,26802.751953125,14545229578
1685318400,28075.591796875,27745.884765625,28432.0390625,27563.876953125,15181308984
1685404800,27745.123046875,27702.349609375,28044.759765625,27588.501953125,13251081851
1685491200,27700.529296875,27219.658203125,27831.677734375,26866.453125,15656371534
1685577600,27218.412109375,26819.97265625,27346.10546875,26671.720703125,14678970415
1685664000,26824.556640625,27249.58984375,27303.861328125,26574.64453125,14837415000
1685750400,27252.32421875,27075.12890625,27317.052734375,26958.00390625,8385597470
1685836800,27075.123046875,27119.06640625,27407.01953125,26968.224609375,9360912318
1685923200,27123.109375,25760.09765625,27129.982421875,25445.16796875,21513292646
1686009600,25732.109375,27238.783203125,27313.8203125,25434.8671875,21929670693
1686096000,27235.650390625,26345.998046875,27332.181640625,26146.98828125,19530045082
1686182400,26347.654296875,26508.216796875,26797.513671875,26246.6640625,11904824295
1686268800,26505.923828125,26480.375,26770.2890625,26339.314453125,11015551640
1686355200,26481.76171875,25851.240234375,26531.044921875,25501.8359375,19872933189
1686441600,25854.03125,25940.16796875,26203.439453125,25668.986328125,10732609603
1686528000,25934.28515625,25902.5,26087.919921875,25675.197265625,11677889997
1686614400,25902.94140625,25918.728515625,26376.3515625,25728.365234375,14143474486
1686700800,25920.2578125,25124.67578125,26041.80078125,24902.15234375,14265717766
1686787200,25121.673828125,25576.39453125,25735.30859375,24797.16796875,15837384409
1686873600,25575.283203125,26327.462890625,26463.173828125,25245.357421875,16324646965
1686960000,26328.6796875,26510.67578125,26769.39453125,26174.4921875,11090276850
1687046400,26510.45703125,26336.212890625,26675.92578125,26325.890625,9565695129
1687132800,26335.44140625,26851.029296875,26984.611328125,26312.83203125,12826986222
1687219200,26841.6640625,28327.48828125,28388.96875,26668.791015625,22211859147
1687305600,28311.310546875,30027.296875,30737.330078125,28283.41015625,33346760979
1687392000,29995.935546875,29912.28125,30495.998046875,29679.158203125,20653160491
1687478400,29896.3828125,30695.46875,31389.5390625,29845.21484375,24115570085
1687564800,30708.73828125,30548.6953125,30804.1484375,30290.146484375,12147822496
1687651200,30545.150390625,30480.26171875,31041.271484375,30327.943359375,12703464114
1687737600,30480.5234375,30271.130859375,30636.029296875,29955.744140625,16493186997
1687824000,30274.3203125,30688.1640625,31006.787109375,30236.650390625,16428827944
1687910400,30696.560546875,30086.24609375,30703.279296875,29921.822265625,14571500779
1687996800,30086.1875,30445.3515625,30796.25,30057.203125,13180860821
1688083200,30441.353515625,30477.251953125,31256.86328125,29600.275390625,26387306197
1688169600,30471.84765625,30590.078125,30641.2890625,30328.865234375,9086606733
1688256000,30587.26953125,30620.76953125,30766.140625,30264.01953125,10533418042
1688342400,30624.515625,31156.439453125,31375.61328125,30586.513671875,15271884873
1688428800,31156.865234375,30777.58203125,31325.197265625,30659.35546875,12810828427
1688515200,30778.724609375,30514.166015625,30877.330078125,30225.61328125,12481622280
1688601600,30507.150390625,29909.337890625,31460.052734375,29892.2265625,21129219509
1688688000,29907.998046875,30342.265625,30434.64453125,29777.28515625,13384770155
1688774400,30346.921875,30292.541015625,30374.4375,30080.16015625,7509378699
1688860800,30291.611328125,30171.234375,30427.58984375,30085.591796875,7903327692
1688947200,30172.423828125,30414.470703125,31026.083984375,29985.39453125,14828209155
1689033600,30417.6328125,30620.951171875,30788.314453125,30358.09765625,12151839152
1689120000,30622.24609375,30391.646484375,30959.96484375,30228.8359375,14805659717
1689206400,30387.48828125,31476.048828125,31814.515625,30268.3515625,23686079548
1689292800,31474.720703125,30334.068359375,31582.25390625,29966.38671875,20917902660
1689379200,30331.783203125,30295.806640625,30407.78125,30263.462890625,8011667756
1689465600,30297.47265625,30249.1328125,30437.560546875,30089.669921875,8516564470
1689552000,30249.626953125,30145.888671875,30336.400390625,29685.783203125,13240156074
1689638400,30147.0703125,29856.5625,30233.65625,29556.427734375,13138897269
1689724800,29862.046875,29913.923828125,30184.181640625,29794.26953125,12128602812
1689811200,29915.25,29792.015625,30195.53125,29638.095703125,14655207121
1689897600,29805.111328125,29908.744140625,30045.998046875,29733.8515625,10972789818
1689984000,29908.697265625,29771.802734375,29991.615234375,29664.12109375,7873300598
1690070400,29790.111328125,30084.5390625,30330.640625,29741.52734375,9220145050
1690156800,30081.662109375,29176.916015625,30093.39453125,28934.294921875,15395817395
1690243200,29178.970703125,29227.390625,29353.16015625,29062.43359375,10266772793
1690329600,29225.759765625,29354.97265625,29675.552734375,29113.912109375,13497554655
1690416000,29353.798828125,29210.689453125,29560.966796875,29099.3515625,10770779217
1690502400,29212.1640625,29319.24609375,29521.513671875,29125.845703125,11218474952
1690588800,29319.4453125,29356.91796875,29396.84375,29264.166015625,6481775959
1690675200,29357.09375,29275.30859375,29443.169921875,29059.501953125,8678454527
1690761600,29278.314453125,29230.111328125,29489.873046875,29131.578125,11656781982
1690848000,29230.873046875,29675.732421875,29675.732421875,28657.0234375,18272392391
1690934400,29704.146484375,29151.958984375,29987.998046875,28946.509765625,19212655598
1691020800,29161.8125,29178.6796875,29375.70703125,28959.48828125,12780357746
1691107200,29174.3828125,29074.091796875,29302.078125,28885.3359375,12036639988
1691193600,29075.388671875,29042.126953125,29102.46484375,28957.796875,6598366353
1691280000,29043.701171875,29041.85546875,29160.822265625,28963.833984375,7269806994
1691366400,29038.513671875,29180.578125,29244.28125,28724.140625,13618163710
1691452800,29180.01953125,29765.4921875,30176.796875,29113.814453125,17570561357
1691539200,29766.6953125,29561.494140625,30093.435546875,29376.80078125,18379521213
1691625600,29563.97265625,29429.591796875,29688.564453125,29354.447265625,11865344789
1691712000,29424.90234375,29397.71484375,29517.7734375,29253.517578125,10195168197
1691798400,29399.787109375,29415.96484375,29465.11328125,29357.587890625,6194358008
1691884800,29416.59375,29282.9140625,29441.43359375,29265.806640625,7329897180
1691971200,29283.263671875,29408.443359375,29660.25390625,29124.10546875,14013695304
1692057600,29408.048828125,29170.34765625,29439.12109375,29088.853515625,12640195779
1692144000,29169.07421875,28701.779296875,29221.9765625,28701.779296875,14949271904
1692230400,28699.802734375,26664.55078125,28745.947265625,25409.111328125,31120851211
1692316800,26636.078125,26049.556640625,26808.1953125,25668.921875,24026236529
1692403200,26047.83203125,26096.205078125,26249.44921875,25802.408203125,10631443812
1692489600,26096.861328125,26189.583984375,26260.681640625,26004.314453125,9036580420
1692576000,26188.69140625,26124.140625,26220.201171875,25846.087890625,13371557893
1692662400,26130.748046875,26031.65625,26135.5078125,25520.728515625,14503820706
1692748800,26040.474609375,26431.640625,26786.8984375,25804.998046875,16985265785
1692835200,26431.51953125,26162.373046875,26554.91015625,25914.92578125,12871532023
1692921600,26163.6796875,26047.66796875,26248.103515625,25786.8125,12406045118
1693008000,26047.234375,26008.462890625,26107.384765625,25983.87890625,6034817316
1693094400,26008.2421875,26089.693359375,26165.373046875,25965.09765625,6913768611
1693180800,26089.615234375,26106.150390625,26198.578125,25880.599609375,11002805166
1693267200,26102.486328125,27727.392578125,28089.337890625,25912.62890625,29368391712
1693353600,27726.083984375,27297.265625,27760.16015625,27069.20703125,16343655235
1693440000,27301.9296875,25931.47265625,27456.078125,25752.9296875,20181001451
1693526400,25934.021484375,25800.724609375,26125.869140625,25362.609375,17202862221
1693612800,25800.91015625,25868.798828125,25970.28515625,25753.09375,10100387473
1693699200,25869.47265625,25969.56640625,26087.1484375,25817.03125,8962524523
1693785600,25968.169921875,25812.416015625,26081.525390625,25657.025390625,10680635106
1693872000,25814.95703125,25779.982421875,25858.375,25589.98828125,11094740040
1693958400,25783.931640625,25753.236328125,25953.015625,25404.359375,12752705327
1694044800,25748.3125,26240.1953125,26409.302734375,25608.201171875,11088307100
1694131200,26245.208984375,25905.654296875,26414.005859375,25677.48046875,10817356400
1694217600,25905.42578125,25895.677734375,25921.9765625,25810.494140625,5481314132
1694304000,25895.2109375,25832.2265625,25978.130859375,25640.26171875,7899553047
1694390400,25831.71484375,25162.654296875,25883.947265625,24930.296875,14600006467
1694476800,25160.658203125,25833.34375,26451.939453125,25133.078125,18657279324
1694563200,25837.5546875,26228.32421875,26376.11328125,25781.123046875,13072077070
1694649600,26228.27734375,26539.673828125,26774.623046875,26171.451171875,13811359124
1694736000,26533.818359375,26608.693359375,26840.498046875,26240.701171875,11479735788
1694822400,26606.19921875,26568.28125,26754.76953125,26473.890625,7402031417
1694908800,26567.927734375,26534.1875,26617.998046875,26445.07421875,6774210670
1694995200,26532.994140625,26754.28125,27414.734375,26415.515625,15615339655
1695081600,26760.8515625,27211.1171875,27488.763671875,26681.60546875,13807690550
1695168000,27210.228515625,27132.0078125,27379.505859375,26864.08203125,13281116604
1695254400,27129.83984375,26567.6328125,27152.939453125,26389.30078125,13371443708
1695340800,26564.056640625,26579.568359375,26726.078125,26495.533203125,10578746709
1695427200,26578.556640625,26579.390625,26634.185546875,26520.51953125,7404700301
1695513600,26579.373046875,26256.826171875,26716.05859375,26221.05078125,8192867686
1695600000,26253.775390625,26298.48046875,26421.5078125,26011.46875,11997833257
1695686400,26294.7578125,26217.25,26389.884765625,26090.712890625,9985498161
1695772800,26209.498046875,26352.716796875,26817.841796875,26111.46484375,11718380997
1695859200,26355.8125,27021.546875,27259.5,26327.322265625,14079002707
1695945600,27024.841796875,26911.720703125,27225.9375,26721.763671875,10396435377
1696032000,26911.689453125,26967.916015625,27091.794921875,26888.96875,5331172801
1696118400,26967.396484375,27983.75,28047.23828125,26965.09375,9503917434
1696204800,27976.798828125,27530.78515625,28494.458984375,27347.787109375,19793041322
1696291200,27508.251953125,27429.978515625,27667.19140625,27216.001953125,11407814187
1696377600,27429.07421875,27799.39453125,27826.658203125,27248.10546875,11143355314
1696464000,27798.646484375,27415.912109375,28091.861328125,27375.6015625,11877253670
1696550400,27412.123046875,27946.59765625,28252.537109375,27215.552734375,13492391599
1696636800,27946.78125,27968.83984375,28028.091796875,27870.423828125,6553044316
1696723200,27971.677734375,27935.08984375,28102.169921875,27740.662109375,7916875290
1696809600,27934.47265625,27583.677734375,27989.470703125,27302.5625,12007668568
1696896000,27589.201171875,27391.01953125,27715.84765625,27301.654296875,9973350678
1696982400,27392.076171875,26873.3203125,27474.115234375,26561.099609375,13648094333
1697068800,26873.29296875,26756.798828125,26921.439453125,26558.3203125,9392909295
1697155200,26752.87890625,26862.375,27092.697265625,26686.322265625,15165312851
1697241600,26866.203125,26861.70703125,26969.0,26814.5859375,5388116782
1697328000,26858.01171875,27159.65234375,27289.169921875,26817.89453125,7098201980
1697414400,27162.62890625,28519.466796875,29448.138671875,27130.47265625,27833876539
1697500800,28522.09765625,28415.748046875,28618.751953125,28110.185546875,14872527508
1697587200,28413.53125,28328.341796875,28889.009765625,28174.251953125,12724128586
1697673600,28332.416015625,28719.806640625,28892.474609375,28177.98828125,14448058195
1697760000,28732.8125,29682.94921875,30104.0859375,28601.669921875,21536125230
1697846400,29683.380859375,29918.412109375,30287.482421875,29481.751953125,11541146996
1697932800,29918.654296875,29993.896484375,30199.43359375,29720.3125,10446520040
1698019200,30140.685546875,33086.234375,34370.4375,30097.828125,38363572311
1698105600,33077.3046875,33901.52734375,35150.43359375,32880.76171875,44934999645
1698192000,33916.04296875,34502.8203125,35133.7578125,33709.109375,25254318008
1698278400,34504.2890625,34156.6484375,34832.91015625,33762.32421875,19427195376
1698364800,34156.5,33909.80078125,34238.2109375,33416.88671875,16418032871
1698451200,33907.72265625,34089.57421875,34399.390625,33874.8046875,10160330825
1698537600,34089.37109375,34538.48046875,34743.26171875,33947.56640625,11160323986
1698624000,34531.7421875,34502.36328125,34843.93359375,34110.97265625,17184860315
1698710400,34500.078125,34667.78125,34719.25390625,34083.30859375,15758270810
1698796800,34657.2734375,35437.25390625,35527.9296875,34170.69140625,22446272005
1698883200,35441.578125,34938.2421875,35919.84375,34401.57421875,20998158544
1698969600,34942.47265625,34732.32421875,34942.47265625,34133.44140625,17158456701
1699056000,34736.32421875,35082.1953125,35256.03125,34616.69140625,9561294264
1699142400,35090.01171875,35049.35546875,35340.33984375,34594.2421875,12412743996
1699228800,35044.7890625,35037.37109375,35286.02734375,34765.36328125,12693436420
1699315200,35047.79296875,35443.5625,35892.41796875,34545.81640625,18834737789
1699401600,35419.4765625,35655.27734375,35994.41796875,35147.80078125,17295394918
1699488000,35633.6328125,36693.125,37926.2578125,35592.1015625,37762672382
1699574400,36702.25,37313.96875,37493.80078125,36362.75390625,22711265155
1699660800,37310.0703125,37138.05078125,37407.09375,36773.66796875,13924272142
1699747200,37133.9921875,37054.51953125,37227.69140625,36779.1171875,11545715999
1699833600,37070.3046875,36502.35546875,37405.1171875,36399.60546875,19057712790
1699920000,36491.7890625,35537.640625,36753.3515625,34948.5,23857403554
1700006400,35548.11328125,37880.58203125,37964.89453125,35383.78125,27365821679
1700092800,37879.98046875,36154.76953125,37934.625,35545.47265625,26007385366
1700179200,36164.82421875,36596.68359375,36704.484375,35901.234375,22445028430
1700265600,36625.37109375,36585.703125,36839.28125,36233.3125,11886022717
1700352000,36585.765625,37386.546875,37509.35546875,36414.59765625,12915986553
1700438400,37374.07421875,37476.95703125,37756.8203125,36882.53125,20888209068
1700524800,37469.16015625,35813.8125,37631.140625,35813.8125,25172163756
1700611200,35756.5546875,37432.33984375,37856.98046875,35670.97265625,24397247860
1700697600,37420.43359375,37289.62109375,37643.91796875,36923.86328125,14214948217
1700784000,37296.31640625,37720.28125,38415.33984375,37261.60546875,22922957823
1700870400,37721.4140625,37796.79296875,37892.4296875,37617.41796875,9099571165
1700956800,37796.828125,37479.12109375,37820.30078125,37162.75,13744796068
1701043200,37454.19140625,37254.16796875,37559.35546875,36750.12890625,19002925720
1701129600,37247.9921875,37831.0859375,38368.48046875,36891.08984375,21696137014
1701216000,37826.10546875,37858.4921875,38366.11328125,37612.6328125,20728546658
